game,score,record,mean_score,epsilon,random_moves,model_moves,total_moves,random_pct,model_pct
1,0,0,0.0,80
2,1,1,0.5,79
3,0,1,0.3333333333333333,78
4,1,1,0.5,77
5,0,1,0.4,76
6,0,1,0.3333333333333333,75
7,0,1,0.2857142857142857,74
8,0,1,0.25,73
9,0,1,0.2222222222222222,72
10,0,1,0.2,71
11,0,1,0.18181818181818182,70
12,1,1,0.25,69
13,0,1,0.23076923076923078,68
14,0,1,0.21428571428571427,67
15,0,1,0.2,66
16,1,1,0.25,65
17,1,1,0.29411764705882354,64
18,0,1,0.2777777777777778,63
19,0,1,0.2631578947368421,62
20,0,1,0.25,61
21,1,1,0.2857142857142857,60
22,0,1,0.2727272727272727,59
23,0,1,0.2608695652173913,58
24,0,1,0.25,57
25,1,1,0.28,56
26,2,2,0.34615384615384615,55
27,1,2,0.37037037037037035,54
28,1,2,0.39285714285714285,53
29,0,2,0.3793103448275862,52
30,0,2,0.36666666666666664,51
31,0,2,0.3548387096774194,50
32,1,2,0.375,49
33,0,2,0.36363636363636365,48
34,1,2,0.38235294117647056,47
35,1,2,0.4,46
36,2,2,0.4444444444444444,45
37,0,2,0.43243243243243246,44
38,0,2,0.42105263157894735,43
39,0,2,0.41025641025641024,42
40,0,2,0.4,41
41,3,3,0.4634146341463415,40
42,1,3,0.47619047619047616,39
43,0,3,0.46511627906976744,38
44,0,3,0.45454545454545453,37
45,2,3,0.4888888888888889,36
46,1,3,0.5,35
47,1,3,0.5106382978723404,34
48,0,3,0.5,33
49,0,3,0.4897959183673469,32
50,1,3,0.5,31
51,0,3,0.49019607843137253,30
52,2,3,0.5192307692307693,29
53,0,3,0.5094339622641509,28
54,0,3,0.5,27
55,1,3,0.509090909090909,26
56,0,3,0.5,25
57,0,3,0.49122807017543857,24
58,0,3,0.4827586206896552,23
59,0,3,0.4745762711864407,22
60,0,3,0.4666666666666667,21
61,2,3,0.4918032786885246,20
62,2,3,0.5161290322580645,19
63,2,3,0.5396825396825397,18
64,0,3,0.53125,17
65,0,3,0.5230769230769231,16
66,1,3,0.5303030303030303,15
67,2,3,0.5522388059701493,14
68,3,3,0.5882352941176471,13
69,0,3,0.5797101449275363,12
70,1,3,0.5857142857142857,11
71,4,4,0.6338028169014085,10
72,1,4,0.6388888888888888,9
73,0,4,0.6301369863013698,8
74,1,4,0.6351351351351351,7
75,1,4,0.64,6
76,2,4,0.6578947368421053,5
77,5,5,0.7142857142857143,4
78,4,5,0.7564102564102564,3
79,0,5,0.7468354430379747,2
80,5,5,0.8,1
81,6,6,0.8641975308641975,0
82,1,6,0.8658536585365854,0
83,0,6,0.8554216867469879,0
84,8,8,0.9404761904761905,0
85,10,10,1.0470588235294118,0
86,5,10,1.0930232558139534,0
87,0,10,1.0804597701149425,0
88,18,18,1.2727272727272727,0
89,4,18,1.303370786516854,0
90,1,18,1.3,0
91,6,18,1.3516483516483517,0
92,0,18,1.3369565217391304,0
93,6,18,1.3870967741935485,0
94,15,18,1.5319148936170213,0
95,12,18,1.6421052631578947,0
96,34,34,1.9791666666666667,0
97,23,34,2.195876288659794,0
98,27,34,2.4489795918367347,0
99,31,34,2.7373737373737375,0
100,21,34,2.92,0
101,45,45,3.3366336633663365,0
102,30,45,3.5980392156862746,0
103,30,45,3.854368932038835,0
104,35,45,4.153846153846154,0
105,29,45,4.390476190476191,0
106,23,45,4.566037735849057,0
107,34,45,4.841121495327103,0
108,42,45,5.185185185185185,0
109,39,45,5.495412844036697,0
110,25,45,5.672727272727273,0
111,24,45,5.837837837837838,0
112,25,45,6.008928571428571,0
113,32,45,6.238938053097345,0
114,41,45,6.543859649122807,0
115,37,45,6.808695652173913,0
116,49,49,7.172413793103448,0
117,50,50,7.538461538461538,0
118,30,50,7.728813559322034,0
119,42,50,8.016806722689076,0
120,27,50,8.175,0
121,48,50,8.50413223140496,0
122,28,50,8.663934426229508,0
123,24,50,8.788617886178862,0
124,24,50,8.911290322580646,0
125,41,50,9.168,0
126,15,50,9.214285714285714,0
127,43,50,9.48031496062992,0
128,22,50,9.578125,0
129,22,50,9.674418604651162,0
130,32,50,9.846153846153847,0
131,55,55,10.19083969465649,0
132,20,55,10.265151515151516,0
133,40,55,10.488721804511279,0
134,12,55,10.5,0
135,41,55,10.725925925925926,0
136,31,55,10.875,0
137,46,55,11.13138686131387,0
138,31,55,11.27536231884058,0
139,50,55,11.553956834532373,0
140,44,55,11.785714285714286,0
141,47,55,12.035460992907801,0
142,27,55,12.140845070422536,0
143,16,55,12.167832167832168,0
144,49,55,12.42361111111111,0
145,25,55,12.510344827586207,0
146,33,55,12.650684931506849,0
147,19,55,12.693877551020408,0
148,29,55,12.804054054054054,0
149,10,55,12.78523489932886,0
150,37,55,12.946666666666667,0
151,7,55,12.907284768211921,0
152,34,55,13.046052631578947,0
153,17,55,13.071895424836601,0
154,39,55,13.24025974025974,0
155,22,55,13.296774193548387,0
156,14,55,13.301282051282051,0
157,47,55,13.51592356687898,0
158,40,55,13.683544303797468,0
159,29,55,13.779874213836479,0
160,4,55,13.71875,0
161,25,55,13.788819875776397,0
162,34,55,13.91358024691358,0
163,19,55,13.94478527607362,0
164,26,55,14.018292682926829,0
165,39,55,14.16969696969697,0
166,44,55,14.349397590361447,0
167,29,55,14.437125748502995,0
168,23,55,14.488095238095237,0
169,15,55,14.49112426035503,0
170,26,55,14.558823529411764,0
171,42,55,14.719298245614034,0
172,23,55,14.767441860465116,0
173,33,55,14.872832369942197,0
174,33,55,14.977011494252874,0
175,39,55,15.114285714285714,0
176,55,55,15.340909090909092,0
177,20,55,15.36723163841808,0
178,27,55,15.432584269662922,0
179,23,55,15.474860335195531,0
180,23,55,15.516666666666667,0
181,18,55,15.530386740331492,0
182,35,55,15.637362637362637,0
183,8,55,15.595628415300547,0
184,43,55,15.744565217391305,0
185,25,55,15.794594594594594,0
186,56,56,16.010752688172044,0
187,48,56,16.181818181818183,0
188,48,56,16.351063829787233,0
189,39,56,16.47089947089947,0
190,20,56,16.489473684210527,0
191,38,56,16.602094240837697,0
192,26,56,16.651041666666668,0
193,28,56,16.70984455958549,0
194,46,56,16.86082474226804,0
195,47,56,17.015384615384615,0
196,9,56,16.974489795918366,0
197,11,56,16.944162436548222,0
198,38,56,17.050505050505052,0
199,16,56,17.045226130653266,0
200,22,56,17.07,0
201,39,56,17.17910447761194,0
202,43,56,17.306930693069308,0
203,39,56,17.413793103448278,0
204,51,56,17.57843137254902,0
205,44,56,17.70731707317073,0
206,20,56,17.718446601941746,0
207,47,56,17.85990338164251,0
208,13,56,17.83653846153846,0
209,30,56,17.894736842105264,0
210,49,56,18.042857142857144,0
211,12,56,18.01421800947867,0
212,52,56,18.17452830188679,0
213,22,56,18.1924882629108,0
214,41,56,18.299065420560748,0
215,31,56,18.358139534883723,0
216,37,56,18.444444444444443,0
217,47,56,18.57603686635945,0
218,17,56,18.568807339449542,0
219,26,56,18.602739726027398,0
220,32,56,18.663636363636364,0
221,12,56,18.63348416289593,0
222,35,56,18.707207207207208,0
223,19,56,18.708520179372197,0
224,43,56,18.816964285714285,0
225,31,56,18.871111111111112,0
226,55,56,19.030973451327434,0
227,32,56,19.088105726872246,0
228,27,56,19.12280701754386,0
229,32,56,19.179039301310045,0
230,27,56,19.213043478260868,0
231,34,56,19.27705627705628,0
232,39,56,19.362068965517242,0
233,19,56,19.36051502145923,0
234,32,56,19.414529914529915,0
235,48,56,19.536170212765956,0
236,36,56,19.60593220338983,0
237,24,56,19.62447257383966,0
238,33,56,19.680672268907564,0
239,22,56,19.690376569037657,0
240,9,56,19.645833333333332,0
241,37,56,19.717842323651453,0
242,28,56,19.75206611570248,0
243,30,56,19.79423868312757,0
244,28,56,19.827868852459016,0
245,49,56,19.946938775510205,0
246,18,56,19.9390243902439,0
247,21,56,19.94331983805668,0
248,19,56,19.93951612903226,0
249,41,56,20.02409638554217,0
250,21,56,20.028,0
251,39,56,20.10358565737052,0
252,60,60,20.261904761904763,0
253,53,60,20.391304347826086,0
254,16,60,20.374015748031496,0
255,22,60,20.380392156862744,0
256,28,60,20.41015625,0
257,59,60,20.560311284046694,0
258,26,60,20.58139534883721,0
259,25,60,20.598455598455597,0
260,24,60,20.611538461538462,0
261,25,60,20.628352490421456,0
262,28,60,20.65648854961832,0
263,32,60,20.69961977186312,0
264,31,60,20.738636363636363,0
265,31,60,20.777358490566037,0
266,63,63,20.93609022556391,0
267,22,63,20.94007490636704,0
268,37,63,21.0,0
269,47,63,21.096654275092938,0
270,36,63,21.151851851851852,0
271,34,63,21.199261992619927,0
272,16,63,21.18014705882353,0
273,27,63,21.2014652014652,0
274,35,63,21.251824817518248,0
275,20,63,21.247272727272726,0
276,46,63,21.33695652173913,0
277,34,63,21.382671480144403,0
278,43,63,21.46043165467626,0
279,34,63,21.50537634408602,0
280,32,63,21.542857142857144,0
281,20,63,21.537366548042705,0
282,39,63,21.599290780141843,0
283,34,63,21.643109540636043,0
284,44,63,21.721830985915492,0
285,18,63,21.70877192982456,0
286,29,63,21.734265734265733,0
287,29,63,21.7595818815331,0
288,17,63,21.743055555555557,0
289,24,63,21.750865051903116,0
290,35,63,21.79655172413793,0
291,19,63,21.786941580756015,0
292,34,63,21.828767123287673,0
293,19,63,21.81911262798635,0
294,51,63,21.918367346938776,0
295,22,63,21.91864406779661,0
296,36,63,21.966216216216218,0
297,28,63,21.986531986531986,0
298,72,72,22.154362416107382,0
299,22,72,22.153846153846153,0
300,28,72,22.173333333333332,0
301,33,72,22.209302325581394,0
302,24,72,22.21523178807947,0
303,10,72,22.174917491749174,0
304,47,72,22.25657894736842,0
305,34,72,22.295081967213115,0
306,19,72,22.284313725490197,0
307,21,72,22.28013029315961,0
308,7,72,22.23051948051948,0
309,16,72,22.210355987055017,0
310,25,72,22.219354838709677,0
311,32,72,22.2508038585209,0
312,39,72,22.30448717948718,0
313,24,72,22.309904153354633,0
314,36,72,22.353503184713375,0
315,43,72,22.419047619047618,0
316,31,72,22.446202531645568,0
317,51,72,22.536277602523658,0
318,9,72,22.4937106918239,0
319,13,72,22.46394984326019,0
320,44,72,22.53125,0
321,25,72,22.538940809968846,0
322,27,72,22.5527950310559,0
323,31,72,22.57894736842105,0
324,29,72,22.598765432098766,0
325,44,72,22.664615384615384,0
326,27,72,22.677914110429448,0
327,11,72,22.642201834862384,0
328,55,72,22.740853658536587,0
329,34,72,22.775075987841944,0
330,49,72,22.854545454545455,0
331,40,72,22.906344410876134,0
332,35,72,22.94277108433735,0
333,19,72,22.93093093093093,0
334,23,72,22.931137724550897,0
335,31,72,22.955223880597014,0
336,14,72,22.928571428571427,0
337,22,72,22.92581602373887,0
338,25,72,22.931952662721894,0
339,18,72,22.91740412979351,0
340,16,72,22.897058823529413,0
341,26,72,22.90615835777126,0
342,39,72,22.953216374269005,0
343,15,72,22.93002915451895,0
344,33,72,22.959302325581394,0
345,47,72,23.028985507246375,0
346,59,72,23.13294797687861,0
347,30,72,23.152737752161382,0
348,45,72,23.21551724137931,0
349,13,72,23.186246418338108,0
350,25,72,23.19142857142857,0
351,24,72,23.193732193732195,0
352,23,72,23.193181818181817,0
353,46,72,23.257790368271955,0
354,17,72,23.240112994350284,0
355,26,72,23.24788732394366,0
356,42,72,23.30056179775281,0
357,44,72,23.358543417366946,0
358,29,72,23.374301675977655,0
359,44,72,23.431754874651812,0
360,67,72,23.552777777777777,0
361,14,72,23.526315789473685,0
362,24,72,23.527624309392266,0
363,52,72,23.606060606060606,0
364,53,72,23.686813186813186,0
365,57,72,23.778082191780822,0
366,27,72,23.78688524590164,0
367,16,72,23.76566757493188,0
368,53,72,23.845108695652176,0
369,35,72,23.875338753387535,0
370,29,72,23.88918918918919,0
371,17,72,23.870619946091644,0
372,37,72,23.905913978494624,0
373,34,72,23.932975871313673,0
374,19,72,23.919786096256683,0
375,26,72,23.925333333333334,0
376,33,72,23.949468085106382,0
377,39,72,23.989389920424404,0
378,49,72,24.055555555555557,0
379,14,72,24.029023746701846,0
380,46,72,24.08684210526316,0
381,33,72,24.11023622047244,0
382,34,72,24.13612565445026,0
383,35,72,24.1644908616188,0
384,23,72,24.161458333333332,0
385,34,72,24.187012987012988,0
386,35,72,24.21502590673575,0
387,45,72,24.2687338501292,0
388,33,72,24.29123711340206,0
389,31,72,24.308483290488432,0
390,31,72,24.325641025641026,0
391,70,72,24.44245524296675,0
392,31,72,24.459183673469386,0
393,39,72,24.49618320610687,0
394,6,72,24.449238578680202,0
395,17,72,24.430379746835442,0
396,45,72,24.482323232323232,0
397,19,72,24.46851385390428,0
398,2,72,24.412060301507537,0
399,17,72,24.393483709273184,0
400,47,72,24.45,0
401,27,72,24.456359102244388,0
402,32,72,24.475124378109452,0
403,45,72,24.52605459057072,0
404,38,72,24.559405940594058,0
405,22,72,24.553086419753086,0
406,32,72,24.571428571428573,0
407,22,72,24.565110565110565,0
408,46,72,24.61764705882353,0
409,42,72,24.660146699266505,0
410,39,72,24.695121951219512,0
411,33,72,24.715328467153284,0
412,30,72,24.728155339805824,0
413,50,72,24.789346246973366,0
414,26,72,24.792270531400966,0
415,21,72,24.783132530120483,0
416,39,72,24.817307692307693,0
417,46,72,24.86810551558753,0
418,29,72,24.87799043062201,0
419,30,72,24.89021479713604,0
420,28,72,24.89761904761905,0
421,21,72,24.88836104513064,0
422,23,72,24.88388625592417,0
423,15,72,24.86052009456265,0
424,27,72,24.86556603773585,0
425,57,72,24.941176470588236,0
426,23,72,24.93661971830986,0
427,37,72,24.96487119437939,0
428,54,72,25.03271028037383,0
429,27,72,25.037296037296038,0
430,29,72,25.046511627906977,0
431,18,72,25.03016241299304,0
432,39,72,25.0625,0
433,28,72,25.069284064665126,0
434,1,72,25.013824884792626,0
435,27,72,25.0183908045977,0
436,22,72,25.011467889908257,0
437,4,72,24.963386727688786,0
438,16,72,24.942922374429223,0
439,22,72,24.93621867881549,0
440,53,72,25.0,0
441,41,72,25.03628117913832,0
442,48,72,25.08823529411765,0
